is_virus	filename	libs
1	VirusShare_1caad5d39fa972028bd32b0a5a441936	wininet.dll,kernel32.dll,user32.dll,gdi32.dll,comdlg32.dll,winspool.drv,advapi32.dll,shell32.dll,comctl32.dll,oledlg.dll,ole32.dll,olepro32.dll,oleaut32.dll,wsock32.dll
1	2018-12-21T17_35_05-06_00_17069.exe	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,advapi32.dll,kernel32.dll,version.dll,gdi32.dll,user32.dll,kernel32.dll,oleaut32.dll,comctl32.dll,comdlg32.dll
0	pwd.exe	msys-intl-8.dll,msys-2.0.dll,kernel32.dll
1	VirusShare_46cfea59d6b1b9c15d61ee6a8fe87c84	msvbvm60.dll
1	2020-02-17T21_09_26+00_00_102810.exe	oleaut32.dll,advapi32.dll,user32.dll,kernel32.dll,kernel32.dll,user32.dll,gdi32.dll,version.dll,kernel32.dll,advapi32.dll,wsock32.dll,kernel32.dll,ole32.dll,shell32.dll,oleaut32.dll,ole32.dll,urlmon.dll,oleaut32.dll,comctl32.dll,wininet.dll,shell32.dll,winmm.dll,netapi32.dll,gdiplus.dll,advapi32.dll,msacm32.dll,ntdll.dll,netapi32.dll,ws2_32.dll,shfolder.dll,ntdll,user32.dll,shell32.dll,avicap32.dll
1	VirusShare_1d4ea6e78cc40c0f8793728d757bf7a2	kernel32.dll,user32.dll,gdi32.dll,winmm.dll,winspool.drv,advapi32.dll,shell32.dll,ole32.dll,oleaut32.dll,comctl32.dll,ws2_32.dll,comdlg32.dll
1	2019-01-16T01_28_33-06_00_18265.exe	mscoree.dll
1	VirusShare_06327d7ce16867fbd3b4267581a5bb4b	kernel32.dll,msvbvm60.dll
0	dvitomp.exe	miktex209-utf8wrap.dll,miktex209-kpathsea.dll,miktex209-app.dll,miktex209-getopt.dll,miktex209-unxemu.dll,miktex209-core.dll,miktex209-util.dll,miktex209-cairo.dll,miktex209-zlib.dll,miktex209-png.dll,msvcp140.dll,vcruntime140.dll,api-ms-win-crt-stdio-l1-1-0.dll,api-ms-win-crt-heap-l1-1-0.dll,api-ms-win-crt-convert-l1-1-0.dll,api-ms-win-crt-time-l1-1-0.dll,api-ms-win-crt-string-l1-1-0.dll,api-ms-win-crt-filesystem-l1-1-0.dll,api-ms-win-crt-math-l1-1-0.dll,api-ms-win-crt-runtime-l1-1-0.dll,api-ms-win-crt-environment-l1-1-0.dll,api-ms-win-crt-locale-l1-1-0.dll,kernel32.dll
1	VirusShare_f9caea1d93f721fecd9dc8e8fc27cbad	comctl32.dll,kernel32.dll,user32.dll,gdi32.dll,comdlg32.dll,advapi32.dll,shell32.dll,ole32.dll,oleaut32.dll
1	VirusShare_44f09880e35f41222e38b8ac447dac39	kernel32.dll
1	VirusShare_537e8a1527c57669f27d6f33b80311a2	kernel32.dll,advapi32.dll,gdi32.dll,iphlpapi.dll,ole32.dll,oleaut32.dll,shlwapi.dll,user32.dll,version.dll,ws2_32.dll
0	pltotf.exe	miktex209-pltotf.dll,miktex209-util.dll,msvcp140.dll,vcruntime140.dll,api-ms-win-crt-runtime-l1-1-0.dll,api-ms-win-crt-heap-l1-1-0.dll,api-ms-win-crt-math-l1-1-0.dll,api-ms-win-crt-stdio-l1-1-0.dll,api-ms-win-crt-locale-l1-1-0.dll,kernel32.dll
1	VirusShare_04f2fc0ab809e136d66eb50e5ad37a86	advapi32.dll,kernel32.dll,comctl32.dll,comdlg32.dll,gdi32.dll,shell32.dll,user32.dll,ole32.dll
1	2018-08-15T18_12_31-05_00_3841.exe	msvbvm60.dll
1	2018-11-13T14_40_58-06_00_12796.exe	mscoree.dll
0	acpislp.exe	advapi32.dll,kernel32.dll,user32.dll,msvcrt.dll,ntdll.dll
0	git-credential-helper-selector.exe	comctl32.dll,gdi32.dll,kernel32.dll,msvcrt.dll,user32.dll
1	VirusShare_0efe329d438a357692fca505739d1904	kernel32.dll,advapi32.dll,comctl32.dll,comdlg32.dll,gdi32.dll,oleaut32.dll,user32.dll,version.dll
1	VirusShare_df10a281536792a11b18bee9ca1f7824	msvbvm60.dll
1	2020-02-17T21_09_26+00_00_103606.exe	mscoree.dll
1	VirusShare_ccb5d0b6b70bd3340ec5431fdaf7d8c1	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,advapi32.dll,kernel32.dll,gdi32.dll,user32.dll,ole32.dll,oleaut32.dll,comctl32.dll,shell32.dll,comdlg32.dll,wsock32.dll
1	VirusShare_bb4ba1460379d1798c6eabe9a696bd65	kernel32.dll
1	2020-02-17T21_09_26+00_00_104016.exe	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,advapi32.dll,kernel32.dll,version.dll,gdi32.dll,user32.dll,kernel32.dll,oleaut32.dll,ole32.dll,oleaut32.dll,comctl32.dll
1	VirusShare_36f123c9aeafee1c469642a03684fb10	wsock32.dll,msvcrt.dll,kernel32.dll,user32.dll,shell32.dll,ole32.dll
1	VirusShare_4a0082b1767fbe16661280cb06d55c6d	kernel32.dll
1	VirusShare_611bc17e142a285434122987c3acc475	c:\\\\\\/\/\/\/\//\\\\\\\\\\\\\\//////\\/\/\/windows\\\\\\/\/\/\/\//\\\\\\\\\\\\\\//////\\/\/\/system32\\\\\\/\/\/\/\//\\\\\\\\\\\\\\//////\\\/\/\/\/\\/\\/\/\/\/\/\\/\/\/\/\\\\\\\\\\\\\\\\\\\\\\\\\\/\/\/msvbvm60
1	VirusShare_075b0edf658daac58699591f5091b018	kernel32.dll,user32.dll
1	VirusShare_175c8337631e3f0b9379ffa5a6fba750	msvcrt.dll,kernel32.dll,user32.dll,advapi32.dll
1	2018-12-17T21_12_17-06_00_16678.exe	kernel32.dll,user32.dll,gdi32.dll,advapi32.dll,shell32.dll,msimg32.dll,winhttp.dll
0	git-shell.exe	cygwin1.dll,cygiconv-2.dll,cygintl-8.dll,cygz.dll,kernel32.dll
0	[.exe	cygwin1.dll,cygintl-8.dll,kernel32.dll
1	2018-08-28T22_35_13-05_00_6084.exe	mscoree.dll
1	VirusShare_27766c720e7dd697f72ae919149cbf30	kernel32.dll
1	2019-08-29T11_38_38+00_00_63249.exe	msvbvm60.dll
0	qemu-system-crisw.exe	advapi32.dll,iphlpapi.dll,kernel32.dll,msvcrt.dll,ole32.dll,libwinpthread-1.dll,shell32.dll,user32.dll,winmm.dll,ws2_32.dll,libgcc_s_seh-1.dll,sdl2.dll,libbz2-1.dll,libcairo-2.dll,libcurl-4.dll,libgdk-3-0.dll,libgdk_pixbuf-2.0-0.dll,libglib-2.0-0.dll,libgnutls-30.dll,libgobject-2.0-0.dll,libgtk-3-0.dll,libintl-8.dll,libjpeg-8.dll,liblzo2-2.dll,libnettle-6.dll,libpixman-1-0.dll,libpng16-16.dll,libusbredirparser-1.dll,zlib1.dll
1	VirusShare_056016ab9f9017073344ce90288a0b2c	kernel32.dll,user32.dll,user32.dll
1	VirusShare_20c235b89c429a6f23799d76d57478c4	kernel32.dll,ole32.dll,user32.dll,oleaut32.dll,shlwapi.dll,shell32.dll
1	2019-08-29T08_17_27+00_00_63230.exe	mscoree.dll
0	git-clone.exe	libiconv-2.dll,libintl-8.dll,libpcre2-8-0.dll,zlib1.dll,advapi32.dll,kernel32.dll,msvcrt.dll,ntdll.dll,user32.dll,ws2_32.dll,libssp-0.dll
0	printfilterpipelinesvc.exe	advapi32.dll,kernel32.dll,user32.dll,msvcrt.dll,oleaut32.dll,api-ms-win-core-com-l1-1-0.dll,ntdll.dll,powrprof.dll,winspool.drv,prntvpt.dll,xpsservices.dll,xmllite.dll
1	2020-02-17T21_09_26+00_00_114027.exe	kernel32.dll,user32.dll,gdi32.dll,shell32.dll,ole32.dll,oleaut32.dll,msvcrt.dll,winmm.dll,ws2_32.dll,netapi32.dll,wtsapi32.dll
0	mitigationscanner.exe	msvcp_win.dll,api-ms-win-crt-runtime-l1-1-0.dll,api-ms-win-crt-string-l1-1-0.dll,api-ms-win-crt-private-l1-1-0.dll,api-ms-win-core-libraryloader-l1-2-0.dll,api-ms-win-core-synch-l1-1-0.dll,api-ms-win-core-heap-l1-1-0.dll,api-ms-win-core-errorhandling-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-0.dll,api-ms-win-core-localization-l1-2-0.dll,api-ms-win-core-debug-l1-1-0.dll,api-ms-win-core-handle-l1-1-0.dll,api-ms-win-eventing-provider-l1-1-0.dll,api-ms-win-core-registry-l1-1-0.dll,api-ms-win-core-com-l1-1-0.dll,api-ms-win-core-winrt-l1-1-0.dll,api-ms-win-core-synch-l1-2-0.dll,api-ms-win-core-rtlsupport-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-1.dll,api-ms-win-core-profile-l1-1-0.dll,api-ms-win-core-sysinfo-l1-1-0.dll,api-ms-win-core-interlocked-l1-1-0.dll
0	exptest.exe	advapi32.dll,gdi32.dll,kernel32.dll,msvcrt.dll,user32.dll
0	md5test.exe	advapi32.dll,gdi32.dll,kernel32.dll,msvcrt.dll,user32.dll
1	2019-01-22T15_25_52-06_00_19255.exe	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,advapi32.dll,kernel32.dll,version.dll,gdi32.dll,user32.dll,kernel32.dll,oleaut32.dll,ole32.dll,oleaut32.dll,comctl32.dll,comdlg32.dll
1	VirusShare_01ea5ba59a316240e48b0475b24b15b7	kernel32.dll,crtdll.dll
0	CSPSetup-5.0.11693.exe	kernel32.dll,msvcrt.dll
0	WindowsXP-KB926140-v5-x86-KOR.exe	kernel32.dll,msvcrt.dll,advapi32.dll,user32.dll,ntdll.dll,comctl32.dll,shell32.dll
0	TCUNINST.EXE	kernel32.dll,user32.dll,advapi32.dll,kernel32.dll,gdi32.dll,user32.dll,comctl32.dll,ole32.dll
1	2020-02-17T21_09_26+00_00_116184.exe	msvbvm60.dll
1	VirusShare_94bfb4b9a1f3cfd4f522ff87f0ed703f	kernel32.dll
1	VirusShare_99e08c4a128a030685ed38826385c871	kernel32.dll,user32.dll,gdi32.dll,shell32.dll,advapi32.dll,comctl32.dll,ole32.dll,version.dll
0	testlp3.exe	cygcdd-0.dll,cygwin1.dll,kernel32.dll
1	VirusShare_8bcc0559dabc5632eca8825a4b09102a	mscoree.dll
0	git-fsck.exe	libiconv-2.dll,libintl-8.dll,libpcre2-8-0.dll,zlib1.dll,advapi32.dll,kernel32.dll,msvcrt.dll,ntdll.dll,user32.dll,ws2_32.dll,libssp-0.dll
1	2020-02-17T21_09_26+00_00_112706.exe	kernel32.dll,user32.dll,gdi32.dll
1	2019-05-31T03_52_18+00_00_45973.exe	kernel32.dll,msvcrt.dll,msvcrt.dll,wininet.dll
1	2019-01-31T13_50_00-06_00_20721.exe	msvbvm60.dll
1	VirusShare_469a1e4fd26993371f34f48b9ae2b3b3	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,advapi32.dll,kernel32.dll,version.dll,gdi32.dll,user32.dll,kernel32.dll,oleaut32.dll,comctl32.dll,shell32.dll
1	VirusShare_64bce3bcc5d784846924c2100e53d042	kernel32.dll
1	2020-02-17T21_09_26+00_00_121916.exe	mscoree.dll
1	VirusShare_05d4683760eaf7d8847fc242754f2f5d	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,advapi32.dll,version.dll,gdi32.dll,user32.dll,oleaut32.dll,comctl32.dll,shell32.dll,wsock32.dll
1	VirusShare_4e010c2ebc2c4b27393e708ac3adea5f	kernel32.dll,advapi32.dll,comctl32.dll,gdi32.dll,ole32.dll,oleaut32.dll,shell32.dll,urlmon.dll,user32.dll,wininet.dll,winmm.dll,wsock32.dll
1	2018-11-18T06_52_18-06_00_14529.exe	kernel32.dll,user32.dll,advapi32.dll,ole32.dll,ws2_32.dll,shlwapi.dll,dnsapi.dll,shell32.dll,msvcrt.dll,oleaut32.dll
1	VirusShare_62843f2d024e20d8054ee8525ea4334f	msvbvm60.dll
1	VirusShare_2165499b1d18607a83747ddaf3fd64ba	advapi32.dll,kernel32.dll,gdi32.dll,user32.dll,shell32.dll,winmm.dll,comctl32.dll,setupapi.dll
1	VirusShare_d2742f6e1145ffb0f2c8d75a97fe6124	kernel32.dll,user32.dll,shell32.dll,ole32.dll,ws2_32.dll,mswsock.dll
0	tsenv.exe	kernel32.dll,msvcp120.dll,msvcr120.dll,ccmcore.dll,tscore.dll,ole32.dll
1	VirusShare_17b1dc385bd8a10c7cccf072579b3e6b	kernel32.dll,kernel32.dll,kernel32.dll,kernel32.dll,advapi32.dll,ole32.dll,oleaut32.dll,oleaut32.dll,oleaut32.dll,shell32.dll,user32.dll,user32.dll
1	2020-02-17T21_09_26+00_00_104938.exe	kernel32.dll,version.dll,ntdll.dll,rpcrt4.dll,crtdll.dll
0	TheBatPortable.exe	kernel32.dll,user32.dll,gdi32.dll,shell32.dll,advapi32.dll,comctl32.dll,ole32.dll,version.dll
1	VirusShare_e9f768e4b50f4bd439a16aae94194eb2	kernel32.dll,advapi32.dll,gdi32.dll,iphlpapi.dll,ole32.dll,oleaut32.dll,shlwapi.dll,user32.dll,version.dll,ws2_32.dll
0	eula.exe	kernel32.dll,user32.dll,gdi32.dll,advapi32.dll,ole32.dll,oleaut32.dll,msvcr120.dll
1	VirusShare_43961b54c316d0a41cdc1fbec951eb7e	kernel32.dll,oleaut32.dll,advapi32.dll,user32.dll,user32.dll,msimg32.dll,gdi32.dll,version.dll,advapi32.dll,oleaut32.dll,ole32.dll,comctl32.dll,oleaut32.dll,wininet.dll,shell32.dll
1	VirusShare_b7afc769c5f27661f3feb0fde13b85d2	kernel32.dll,user32.dll
1	VirusShare_eaecc8e74f3ce6f3dd92d88f7cc4c831	msvcrt.dll,advapi32.dll,kernel32.dll,mprapi.dll,ntdll.dll,ole32.dll,oleaut32.dll,rasapi32.dll,user32.dll,iphlpapi.dll
1	2018-11-26T15_45_50-06_00_15170.exe	kernel32.dll,msvcrt.dll
1	VirusShare_fc7b679792cd3835548e8a058e5d2fd3	kernel32.dll
0	chkSCreg.exe	mfc80u.dll,msvcr80.dll,kernel32.dll,user32.dll,advapi32.dll
1	VirusShare_d4b448a67212941c34c5696b7f13b554	kernel32.dll
1	2020-02-17T21_09_26+00_00_109044.exe	msvbvm60.dll
1	2020-02-17T21_09_26+00_00_98346.exe	kernel32.dll,shell32.dll
0	lodctr.exe	msvcrt.dll,loadperf.dll,api-ms-win-core-processenvironment-l1-1-0.dll,api-ms-win-core-registry-l1-1-0.dll,api-ms-win-core-heap-l1-1-0.dll,api-ms-win-core-errorhandling-l1-1-0.dll,api-ms-win-eventing-provider-l1-1-0.dll,api-ms-win-core-localization-l1-2-0.dll,api-ms-win-core-string-obsolete-l1-1-0.dll,api-ms-win-core-synch-l1-2-0.dll,api-ms-win-core-libraryloader-l1-2-0.dll,api-ms-win-core-profile-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-0.dll,api-ms-win-core-sysinfo-l1-1-0.dll,api-ms-win-core-file-l1-1-0.dll,api-ms-win-core-console-l1-1-0.dll,api-ms-win-core-string-l1-1-0.dll,api-ms-win-core-handle-l1-1-0.dll,api-ms-win-core-registry-l2-1-0.dll,api-ms-win-base-util-l1-1-0.dll
0	rasautou.exe	advapi32.dll,kernel32.dll,msvcrt.dll,ntdll.dll,rasapi32.dll,rasdlg.dll,ws2_32.dll
1	VirusShare_a94e3410bdddc2ebe3b5fe80ea35343c	user32.dll,kernel32.dll,advapi32.dll
0	vdir.exe	msys-intl-8.dll,msys-2.0.dll,kernel32.dll
1	2020-02-17T21_09_26+00_00_119916.exe	kernel32.dll,advapi32.dll,iphlpapi.dll,msvcrt.dll,psapi.dll,shell32.dll,user32.dll,userenv.dll,ws2_32.dll
0	skyrel.exe	kernel32.dll,ws2_32.dll
1	2020-02-17T21_09_26+00_00_114209.exe	kernel32.dll,gdi32.dll,msvcrt.dll,ole32.dll,user32.dll
0	sftp.exe	api-ms-win-core-sysinfo-l1-1-0.dll,api-ms-win-core-console-l1-1-0.dll,api-ms-win-core-debug-l1-1-0.dll,api-ms-win-core-synch-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-0.dll,api-ms-win-core-errorhandling-l1-1-0.dll,api-ms-win-core-synch-ansi-l1-1-0.dll,api-ms-win-core-processenvironment-l1-1-0.dll,api-ms-win-core-file-l1-1-0.dll,api-ms-win-core-handle-l1-1-0.dll,crypt32.dll,ws2_32.dll,api-ms-win-core-synch-l1-2-1.dll,api-ms-win-core-libraryloader-l1-2-0.dll,api-ms-win-security-base-l1-1-0.dll,api-ms-win-core-heap-l2-1-0.dll,api-ms-win-security-lsalookup-l2-1-0.dll,api-ms-win-core-console-l2-1-0.dll,api-ms-win-security-sddl-l1-1-0.dll,api-ms-win-security-provider-l1-1-0.dll,api-ms-win-core-kernel32-legacy-l1-1-0.dll,api-ms-win-core-registry-l1-1-0.dll,api-ms-win-core-string-l1-1-0.dll,api-ms-win-core-util-l1-1-0.dll,api-ms-win-core-sysinfo-l1-2-0.dll,api-ms-win-core-kernel32-legacy-l1-1-1.dll,api-ms-win-core-io-l1-1-0.dll,api-ms-win-core-io-l1-1-1.dll,api-ms-win-core-localization-l1-2-0.dll,user32.dll,api-ms-win-core-rtlsupport-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-1.dll,api-ms-win-core-profile-l1-1-0.dll,api-ms-win-core-interlocked-l1-1-0.dll,api-ms-win-core-timezone-l1-1-0.dll,api-ms-win-core-namedpipe-l1-1-0.dll,api-ms-win-core-heap-l1-1-0.dll,api-ms-win-core-datetime-l1-1-0.dll,api-ms-win-eventing-provider-l1-1-0.dll
1	2019-04-06T15_52_18+00_00_31904.exe	oleaut32.dll,advapi32.dll,user32.dll,kernel32.dll,kernel32.dll,user32.dll,gdi32.dll,version.dll,kernel32.dll,advapi32.dll,kernel32.dll,netapi32.dll,oleaut32.dll,msvcrt.dll,msvcrt.dll,advapi32.dll,shell32.dll,ntdll.dll,kernel32.dll,ole32.dll,user32.dll
0	quickassist.exe	msvcrt.dll,atl.dll,api-ms-win-core-string-l1-1-0.dll,api-ms-win-core-sysinfo-l1-1-0.dll,api-ms-win-core-com-l1-1-0.dll,oleaut32.dll,api-ms-win-core-synch-l1-1-0.dll,api-ms-win-core-errorhandling-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-0.dll,api-ms-win-core-libraryloader-l1-2-0.dll,api-ms-win-core-registry-l1-1-0.dll,api-ms-win-core-libraryloader-l1-2-1.dll,api-ms-win-security-base-l1-1-0.dll,api-ms-win-core-handle-l1-1-0.dll,api-ms-win-security-lsalookup-l2-1-0.dll,api-ms-win-core-winrt-string-l1-1-0.dll,api-ms-win-eventing-provider-l1-1-0.dll,api-ms-win-core-winrt-error-l1-1-0.dll,api-ms-win-core-winrt-l1-1-0.dll,api-ms-win-shcore-scaling-l1-1-1.dll,api-ms-win-core-winrt-error-l1-1-1.dll,api-ms-win-core-synch-l1-2-0.dll,api-ms-win-core-profile-l1-1-0.dll,gdiplus.dll,ext-ms-win-com-ole32-l1-1-0.dll,ext-ms-win-ntuser-draw-l1-1-0.dll,ext-ms-win-ntuser-window-l1-1-0.dll,api-ms-win-ntuser-ie-window-l1-1-0.dll,api-ms-win-ntuser-ie-message-l1-1-0.dll,api-ms-win-shcore-stream-l1-1-0.dll,ext-ms-win-ntuser-keyboard-l1-1-0.dll,ext-ms-win-gdi-devcaps-l1-1-0.dll,ext-ms-win-ntuser-dc-access-ext-l1-1-0.dll,ext-ms-win-ntuser-menu-l1-1-0.dll,ext-ms-win-shell-shell32-l1-2-0.dll,api-ms-win-core-com-l1-1-1.dll,api-ms-win-rtcore-ntuser-window-l1-1-0.dll,d2d1.dll,d3d11.dll,api-ms-win-core-threadpool-l1-2-0.dll,api-ms-win-core-url-l1-1-0.dll,api-ms-win-core-shutdown-l1-1-1.dll,api-ms-win-core-registry-l1-1-1.dll,api-ms-win-ntuser-sysparams-l1-1-0.dll,dcomp.dll,sas.dll,ext-ms-win-ntuser-window-l1-1-1.dll,api-ms-win-core-apiquery-l1-1-0.dll,ext-ms-win-ole32-bindctx-l1-1-0.dll,ext-ms-win-gdi-draw-l1-1-0.dll,ext-ms-win-rtcore-gdi-object-l1-1-0.dll,ext-ms-win-ntuser-windowclass-l1-1-1.dll,ext-ms-win-ntuser-windowclass-l1-1-2.dll,ext-ms-win-ntuser-gui-l1-1-0.dll,ext-ms-win-kernel32-windowserrorreporting-l1-1-1.dll
1	VirusShare_0156c4bbea6eb3cb0ce8db693da78f5b	kernel32.dll,user32.dll,kernel32.dll,user32.dll,winspool.drv,ws2_32.dll,user32.dll,kernel32.dll
1	2019-03-24T00_30_45+00_00_30854.exe	mscoree.dll
0	StatKeep.exe	comctl32.dll,shlwapi.dll,kernel32.dll,user32.dll,gdi32.dll,advapi32.dll,shell32.dll,ole32.dll,oleaut32.dll,ws2_32.dll,ntwdblib.dll,wsnmp32.dll
1	2020-02-17T21_09_26+00_00_102873.exe	mscoree.dll
0	scomc.exe	kernel32.dll,user32.dll,advapi32.dll,shell32.dll,ole32.dll,oleaut32.dll,shlwapi.dll,msi.dll,lz32.dll,crypt32.dll,imagehlp.dll,iphlpapi.dll,mswsock.dll,netapi32.dll,ntdsapi.dll,psapi.dll,rpcrt4.dll,secur32.dll,setupapi.dll,version.dll,winmm.dll,wintrust.dll,ws2_32.dll,wtsapi32.dll,cabinet.dll
1	VirusShare_6160f6fbb90783435b1b56785cb88a0b	kernel32.dll,user32.dll,advapi32.dll,shell32.dll,ole32.dll,oleaut32.dll,shlwapi.dll,version.dll,urlmon.dll,wininet.dll,userenv.dll,winhttp.dll,crypt32.dll,wintrust.dll,iphlpapi.dll,gdi32.dll,comctl32.dll,gdiplus.dll,imm32.dll
1	2018-12-02T22_33_00-06_00_14138.exe	msvbvm60.dll
1	2020-02-17T21_09_26+00_00_113318.exe	kernel32.dll,advapi32.dll,comctl32.dll,gdi32.dll,msvcrt.dll,ole32.dll,shlwapi.dll,user32.dll
1	2019-08-02T09_48_29+00_00_58396.exe	kernel32.dll,user32.dll,oleaut32.dll,advapi32.dll,kernel32.dll,user32.dll,comctl32.dll,advapi32.dll
0	latexdef.exe	miktex209-app.dll,miktex209-core.dll,miktex209-util.dll,msvcp140.dll,vcruntime140.dll,api-ms-win-crt-runtime-l1-1-0.dll,api-ms-win-crt-heap-l1-1-0.dll,api-ms-win-crt-math-l1-1-0.dll,api-ms-win-crt-stdio-l1-1-0.dll,api-ms-win-crt-locale-l1-1-0.dll,kernel32.dll
1	VirusShare_1c4d6caac6f9d495f572d0b7037313f7	kernel32.dll,kernel32.dll,user32.dll,kernel32.dll,user32.dll,shell32.dll,comdlg32.dll
1	VirusShare_0e8fcd22427a0a6b2c67309c04f35b4d	kernel32.dll,advapi32.dll,ole32.dll,urlmon.dll,user32.dll,wininet.dll
1	VirusShare_10d139b8492b4e7f43e66139340c0971	kernel32.dll,advapi32.dll,msvcrt.dll,user32.dll,wininet.dll,ws2_32.dll
0	cp.exe	msys-intl-8.dll,msys-2.0.dll,kernel32.dll
1	VirusShare_f4adf46f38e40d7816f9b6a555ccd9e2	comctl32.dll,kernel32.dll,user32.dll,gdi32.dll,comdlg32.dll,advapi32.dll,shell32.dll,ole32.dll,oleaut32.dll
0	MSagent.exe	advapi32.dll,kernel32.dll,gdi32.dll,user32.dll,comctl32.dll,version.dll
0	MbaeParserTask.exe	advapi32.dll,kernel32.dll,msvcrt.dll,ole32.dll,oleaut32.dll,ntdll.dll,shlwapi.dll,wevtapi.dll,api-ms-win-core-path-l1-1-0.dll,cfgmgr32.dll,mbaexmlparser.dll,crypt32.dll,wintrust.dll
1	VirusShare_43e51e4cfa68f4ae40311c37a21cc9f3	oleaut32.dll,advapi32.dll,user32.dll,kernel32.dll,kernel32.dll,user32.dll,gdi32.dll,version.dll,kernel32.dll,advapi32.dll,kernel32.dll,oleaut32.dll,ole32.dll,oleaut32.dll,comctl32.dll,wininet.dll,winspool.drv
0	taskhostw.exe	msvcrt.dll,api-ms-win-core-heap-l1-1-0.dll,api-ms-win-eventing-classicprovider-l1-1-0.dll,api-ms-win-core-errorhandling-l1-1-0.dll,api-ms-win-core-synch-l1-2-0.dll,api-ms-win-core-processthreads-l1-1-0.dll,api-ms-win-core-libraryloader-l1-2-0.dll,api-ms-win-core-profile-l1-1-0.dll,api-ms-win-core-sysinfo-l1-1-0.dll,api-ms-win-core-rtlsupport-l1-1-0.dll,rpcrt4.dll,api-ms-win-core-com-l1-1-0.dll,api-ms-win-security-base-l1-1-0.dll,api-ms-win-core-synch-l1-1-0.dll,api-ms-win-core-handle-l1-1-0.dll,api-ms-win-core-debug-l1-1-0.dll,api-ms-win-core-registry-l1-1-0.dll,oleaut32.dll,api-ms-win-core-delayload-l1-1-1.dll,api-ms-win-core-delayload-l1-1-0.dll,api-ms-win-core-heap-l2-1-0.dll,api-ms-win-core-threadpool-legacy-l1-1-0.dll,ntdll.dll,api-ms-win-core-apiquery-l1-1-0.dll
1	2019-06-07T14_10_43+00_00_47091.exe	mscoree.dll
1	2018-07-14T16_42_59-05_00_1435.exe	kernel32.dll,user32.dll,advapi32.dll,shell32.dll,ole32.dll,oleaut32.dll,winhttp.dll,ws2_32.dll,psapi.dll
0	git-mktag.exe	cygwin1.dll,cygiconv-2.dll,cygintl-8.dll,cygz.dll,kernel32.dll
1	VirusShare_de324cd1ba5743c4b948a8a387b5a277	msvbvm60.dll
1	VirusShare_198b79d5d2786af23c871832445ec8ad	kernel32.dll,advapi32.dll,gdi32.dll,ole32.dll,oleaut32.dll,shlwapi.dll,user32.dll
1	VirusShare_2943e71756f39f6f94a16c44879a1a22	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,advapi32.dll,gdi32.dll,user32.dll,oleaut32.dll,comctl32.dll
1	VirusShare_477060d941fac7e5feb0a70c5194d16c	kernel32.dll,user32.dll,oleaut32.dll,advapi32.dll,kernel32.dll,user32.dll,comctl32.dll,advapi32.dll
0	studio64.exe	kernel32.dll,user32.dll,gdi32.dll,advapi32.dll,shell32.dll
1	VirusShare_0d1fa8377c32c52636885be97ded1a50	kernel32.dll,shlwapi.dll,wininet.dll,iphlpapi.dll,user32.dll,advapi32.dll,shell32.dll
1	2018-11-16T18_42_47-06_00_14367.exe	kernel32.dll,user32.dll,advapi32.dll,ole32.dll,ws2_32.dll,shlwapi.dll,dnsapi.dll,shell32.dll,msvcrt.dll,oleaut32.dll
1	2020-02-17T21_09_26+00_00_112425.exe	ntoskrnl.exe
0	pgomgr.exe	kernel32.dll,vcruntime140.dll,api-ms-win-crt-runtime-l1-1-0.dll,api-ms-win-crt-heap-l1-1-0.dll,api-ms-win-crt-stdio-l1-1-0.dll,api-ms-win-crt-string-l1-1-0.dll,api-ms-win-crt-filesystem-l1-1-0.dll,api-ms-win-crt-convert-l1-1-0.dll,api-ms-win-crt-utility-l1-1-0.dll,api-ms-win-crt-math-l1-1-0.dll,api-ms-win-crt-locale-l1-1-0.dll,msvcp140.dll,pgodb140.dll,advapi32.dll,api-ms-win-crt-environment-l1-1-0.dll,api-ms-win-crt-conio-l1-1-0.dll
1	VirusShare_db8d808c895ab952c342722566031e87	kernel32.dll,advapi32.dll,oleaut32.dll,user32.dll
1	2018-08-23T12_20_21-05_00_5072.exe	c:\\\\\\/\/\/\/\//\\\\\\\\\\\\\\//////\\/\/\/windows\\\\\\/\/\/\/\//\\\\\\\\\\\\\\//////\\/\/\/system32\\\\\\/\/\/\/\//\\\\\\\\\\\\\\//////\\\/\/\/\/\\/\\/\/\/\/\/\\/\/\/\/\\\\\\\\\\\\\\\\\\\\\\\\\\/\/\/msvbvm60
0	psfile.exe	version.dll,netapi32.dll,mpr.dll,kernel32.dll,comdlg32.dll,advapi32.dll
